micRMS,lux,tMid,dT_tb,DOproxy,tds_mV,irObj,irAmb,airT,airRH,pressure_hPa,pump,manual_override,label
0.0,188.9,24.94,0.0,8.19,403.0,26.27,25.21,26.5,69.0,1004.6,1.0,1.0,manual-override
0.0,189.2,24.94,0.0,8.19,419.0,26.23,25.15,26.5,69.0,1004.7,1.0,1.0,manual-override
0.0,189.2,24.94,0.0,8.19,403.0,26.29,25.15,26.5,69.0,1004.6,0.0,0.0,calm
0.0,189.1,25.0,0.0,8.18,405.0,26.21,25.15,26.5,69.0,1004.6,0.0,0.0,calm
0.0,189.0,25.0,0.0,8.18,415.0,26.15,25.11,26.5,70.0,1004.7,0.0,0.0,calm
0.0,189.0,24.94,0.0,8.19,398.0,26.11,25.13,26.5,71.0,1004.6,0.0,0.0,calm
0.0,189.2,25.0,0.0,8.18,402.0,26.29,25.13,26.5,71.0,1004.6,0.0,0.0,calm
0.0,189.1,25.0,0.0,8.18,405.0,26.29,25.09,26.5,72.0,1004.6,0.0,0.0,calm
0.0,189.2,25.0,0.0,8.18,400.0,26.35,25.11,26.5,72.0,1004.6,0.0,0.0,calm
0.0,188.9,25.0,0.0,8.18,420.0,26.35,25.07,26.5,72.0,1004.6,0.0,0.0,calm
0.0,189.0,25.0,0.0,8.18,420.0,26.41,25.09,26.5,72.0,1004.6,0.0,0.0,calm
0.0,189.0,24.94,0.0,8.19,395.0,26.37,25.07,26.4,72.0,1004.6,0.0,0.0,calm
0.0,189.0,25.0,0.0,8.18,403.0,26.41,25.07,26.4,71.0,1004.6,0.0,0.0,calm
0.0,189.0,25.0,0.0,8.18,400.0,26.41,25.03,26.4,70.0,1004.6,0.0,0.0,calm
0.0,189.2,24.94,0.0,8.19,393.0,26.41,25.11,26.4,69.0,1004.6,0.0,0.0,calm
0.0,188.9,25.0,0.0,8.18,407.0,26.31,25.05,26.4,69.0,1004.6,0.0,0.0,calm
0.0,189.1,24.94,0.0,8.19,420.0,26.29,25.07,26.4,68.0,1004.6,0.0,0.0,calm
0.0,189.2,25.0,0.0,8.18,404.0,26.27,25.03,26.4,68.0,1004.6,0.0,0.0,calm
0.0,189.2,25.0,0.0,8.18,404.0,26.27,25.05,26.4,68.0,1004.6,0.0,0.0,calm
0.0,189.1,25.0,0.0,8.18,405.0,26.21,25.01,26.4,68.0,1004.6,0.0,0.0,calm
0.0,189.2,25.0,0.0,8.18,404.0,26.21,25.01,26.4,68.0,1004.7,0.0,0.0,calm
0.0,189.1,24.94,0.0,8.19,402.0,26.15,25.01,26.4,68.0,1004.6,0.0,0.0,calm
0.0,189.2,25.0,0.0,8.18,408.0,26.17,24.99,26.3,68.0,1004.6,0.0,0.0,calm
0.0,189.2,25.0,0.0,8.18,409.0,26.17,24.93,26.4,68.0,1004.5,0.0,0.0,calm
0.0,189.2,25.0,0.0,8.18,405.0,26.21,24.93,26.3,68.0,1004.6,0.0,0.0,calm
0.0,189.2,24.94,0.0,8.19,404.0,26.35,24.93,26.3,67.0,1004.7,0.0,0.0,calm
0.0,189.2,24.94,0.0,8.19,399.0,26.41,24.97,26.3,67.0,1004.6,0.0,0.0,calm
0.0,189.2,25.0,0.0,8.18,420.0,26.29,24.93,26.3,67.0,1004.7,0.0,0.0,calm
0.0,189.3,24.94,0.0,8.19,405.0,26.41,24.93,26.3,67.0,1004.6,0.0,0.0,calm
0.0,190.8,25.0,0.0,8.18,420.0,26.35,24.91,26.3,67.0,1004.7,0.0,0.0,calm
0.0,191.2,25.0,0.0,8.18,393.0,26.41,24.97,26.3,67.0,1004.6,0.0,0.0,calm
0.0,191.1,24.94,0.0,8.19,419.0,26.41,24.93,26.3,67.0,1004.6,0.0,0.0,calm
0.0,192.4,25.0,0.0,8.18,404.0,26.23,24.93,26.3,67.0,1004.7,0.0,0.0,calm
0.0,192.4,25.0,0.0,8.18,417.0,26.31,24.87,26.3,68.0,1004.6,0.0,0.0,calm
0.0,192.8,24.94,0.0,8.19,402.0,26.35,24.89,26.2,68.0,1004.6,0.0,0.0,calm
0.0,192.8,25.0,0.0,8.18,409.0,26.43,24.93,26.2,67.0,1004.7,0.0,0.0,calm
0.0,192.8,25.0,0.0,8.18,395.0,26.47,24.89,26.2,67.0,1004.6,0.0,0.0,calm
0.0,192.6,24.94,0.0,8.19,404.0,26.43,24.91,26.2,67.0,1004.6,0.0,0.0,calm
0.0,192.6,25.0,0.0,8.18,424.0,26.37,24.89,26.2,67.0,1004.7,0.0,0.0,calm
0.0,192.7,25.0,0.0,8.18,404.0,26.37,24.87,26.2,67.0,1004.6,0.0,0.0,calm
0.0,192.8,24.94,-0.06,8.19,407.0,26.37,24.89,26.2,67.0,1004.6,0.0,0.0,calm
0.0,192.9,25.0,0.06,8.18,403.0,26.41,24.89,26.2,67.0,1004.6,0.0,0.0,calm
0.0,192.9,24.94,0.0,8.19,418.0,26.41,24.87,26.2,67.0,1004.5,0.0,0.0,calm
0.0,192.9,25.0,0.0,8.18,409.0,26.43,24.89,26.2,67.0,1004.6,0.0,0.0,calm
0.0,192.7,25.0,0.0,8.18,402.0,26.41,24.87,26.2,67.0,1004.6,0.0,0.0,calm
0.0,192.7,24.94,0.0,8.19,416.0,26.49,24.85,26.2,68.0,1004.7,0.0,0.0,calm
0.0,192.6,25.0,0.0,8.18,432.0,26.47,24.85,26.2,68.0,1004.7,0.0,0.0,calm
0.0,193.2,25.0,0.0,8.18,403.0,26.49,24.87,26.1,68.0,1004.7,0.0,0.0,calm
46.41,193.6,24.94,0.0,8.19,424.0,26.41,24.85,26.1,68.0,1004.6,0.0,0.0,other
0.0,194.1,25.0,0.0,8.18,395.0,26.55,24.89,26.1,68.0,1004.6,0.0,0.0,calm
0.0,193.9,25.0,0.0,8.18,410.0,26.43,24.89,26.1,68.0,1004.7,0.0,0.0,calm
0.0,193.8,24.94,0.0,8.19,408.0,26.29,24.85,26.1,68.0,1004.7,0.0,0.0,calm
0.0,193.8,24.94,0.0,8.19,394.0,26.37,24.89,26.1,68.0,1004.5,0.0,0.0,calm
0.0,193.8,24.94,0.0,8.19,411.0,26.31,24.83,26.1,68.0,1004.6,0.0,0.0,calm
0.0,193.8,25.0,0.0,8.18,418.0,26.35,24.89,26.1,69.0,1004.5,0.0,0.0,calm
0.0,194.1,25.0,0.0,8.18,430.0,26.31,24.89,26.1,69.0,1004.6,0.0,0.0,calm
0.0,193.9,25.0,0.0,8.18,421.0,26.41,24.83,26.1,70.0,1004.6,0.0,0.0,calm
0.0,190.9,25.0,0.0,8.18,405.0,26.49,24.85,26.1,70.0,1004.6,0.0,0.0,calm
0.0,193.1,25.0,0.0,8.18,402.0,26.49,24.83,26.1,71.0,1004.7,0.0,0.0,calm
0.0,193.5,24.94,0.0,8.19,400.0,26.55,24.85,26.1,71.0,1004.6,0.0,0.0,calm
0.0,193.8,25.0,0.0,8.18,418.0,26.59,24.89,26.1,71.0,1004.6,0.0,0.0,calm
0.0,193.5,25.0,0.0,8.18,411.0,26.55,24.87,26.1,71.0,1004.6,0.0,0.0,calm
0.0,193.5,25.0,0.0,8.18,414.0,26.53,24.83,26.1,71.0,1004.6,0.0,0.0,calm
0.0,193.5,25.0,0.0,8.18,428.0,26.59,24.85,26.1,71.0,1004.6,0.0,0.0,calm
0.0,193.4,25.0,0.0,8.18,403.0,26.53,24.83,26.1,71.0,1004.6,0.0,0.0,calm
0.0,193.7,25.0,0.0,8.18,420.0,26.49,24.81,26.0,70.0,1004.6,0.0,0.0,calm
0.0,194.2,25.0,0.0,8.18,407.0,26.61,24.85,26.1,71.0,1004.6,0.0,0.0,calm
0.0,194.0,25.0,0.0,8.18,403.0,26.47,24.83,26.0,71.0,1004.6,0.0,0.0,calm
0.0,194.1,25.0,-0.06,8.18,400.0,26.53,24.85,26.0,71.0,1004.7,0.0,0.0,calm
0.0,194.1,24.94,0.0,8.19,417.0,26.55,24.85,26.0,71.0,1004.6,0.0,0.0,calm
0.0,194.1,25.0,0.0,8.18,409.0,26.53,24.83,26.0,72.0,1004.7,0.0,0.0,calm
0.0,194.1,25.0,0.0,8.18,425.0,26.65,24.83,26.0,72.0,1004.6,0.0,0.0,calm
0.0,193.9,25.0,0.0,8.18,420.0,26.59,24.81,26.0,72.0,1004.7,0.0,0.0,calm
0.0,193.7,25.0,0.0,8.18,446.0,26.55,24.85,26.0,73.0,1004.7,0.0,0.0,calm
0.0,193.4,25.0,0.0,8.18,402.0,26.61,24.85,26.0,72.0,1004.6,0.0,0.0,calm
0.0,193.8,25.0,0.06,8.18,425.0,26.59,24.83,26.0,72.0,1004.6,0.0,0.0,calm
0.0,193.3,25.0,0.0,8.18,420.0,26.49,24.85,26.0,71.0,1004.7,0.0,0.0,calm
0.0,192.1,25.0,0.0,8.18,407.0,26.53,24.83,26.0,71.0,1004.6,0.0,0.0,calm
0.0,187.8,25.0,0.0,8.18,423.0,26.59,24.83,26.0,70.0,1004.6,0.0,0.0,calm
0.0,181.3,25.0,0.0,8.18,407.0,26.65,24.83,26.0,70.0,1004.7,0.0,0.0,calm
0.0,183.7,25.0,0.0,8.18,407.0,26.73,24.83,26.0,70.0,1004.6,0.0,0.0,calm
0.0,124.5,24.94,0.0,8.19,424.0,26.87,24.83,26.0,70.0,1004.7,0.0,0.0,calm
0.0,131.2,24.94,0.06,8.19,406.0,26.85,24.83,26.0,71.0,1004.7,0.0,0.0,calm
0.0,97.7,25.0,0.0,8.18,417.0,26.97,24.83,26.0,71.0,1004.6,0.0,0.0,calm
0.0,117.4,25.0,0.0,8.18,410.0,26.93,24.85,26.0,70.0,1004.6,0.0,0.0,calm
0.0,186.0,24.94,0.0,8.19,405.0,26.67,24.81,26.0,70.0,1004.6,0.0,0.0,calm
0.0,185.9,24.94,0.0,8.19,420.0,26.61,24.79,26.0,70.0,1004.6,0.0,0.0,calm
0.0,185.5,25.0,0.0,8.18,402.0,26.65,24.81,26.0,69.0,1004.6,0.0,0.0,calm
0.0,185.6,25.0,0.0,8.18,415.0,26.65,24.85,25.9,68.0,1004.6,0.0,0.0,calm
0.0,185.1,24.94,0.0,8.19,403.0,26.73,24.83,25.9,68.0,1004.6,0.0,0.0,calm
0.0,183.7,25.0,0.0,8.18,402.0,26.77,24.81,25.9,67.0,1004.6,0.0,0.0,calm
0.0,183.7,24.94,0.0,8.19,404.0,26.67,24.81,25.9,67.0,1004.6,0.0,0.0,calm
0.0,184.1,25.0,0.0,8.18,406.0,26.67,24.81,25.9,66.0,1004.6,0.0,0.0,calm
0.0,184.2,25.0,0.0,8.18,395.0,26.71,24.83,25.9,65.0,1004.7,0.0,0.0,calm
0.0,185.8,25.0,0.0,8.18,410.0,26.61,24.81,25.9,65.0,1004.7,0.0,0.0,calm
0.0,186.0,25.0,0.0,8.18,415.0,26.61,24.83,25.9,65.0,1004.6,0.0,0.0,calm
0.0,184.3,25.0,0.0,8.18,409.0,26.65,24.81,25.9,64.0,1004.6,0.0,0.0,calm
0.0,185.2,25.0,0.0,8.18,430.0,26.61,24.81,25.9,64.0,1004.6,0.0,0.0,calm
0.0,183.2,25.0,0.0,8.18,404.0,26.77,24.79,25.9,64.0,1004.6,0.0,0.0,calm
0.0,184.1,24.94,0.0,8.19,417.0,26.77,24.81,25.9,64.0,1004.6,0.0,0.0,calm
0.0,183.1,25.0,0.0,8.18,415.0,26.71,24.79,25.9,64.0,1004.6,0.0,0.0,calm
0.0,178.8,25.0,0.0,8.18,420.0,26.77,24.81,25.9,64.0,1004.6,0.0,0.0,calm
0.0,191.3,25.0,0.0,8.18,406.0,26.59,24.81,25.9,64.0,1004.6,0.0,0.0,calm
0.0,192.7,24.94,-0.06,8.19,414.0,26.59,24.81,25.9,64.0,1004.6,0.0,0.0,calm
0.0,192.8,25.0,0.0,8.18,390.0,26.65,24.83,25.9,63.0,1004.7,0.0,0.0,calm
0.0,192.9,25.0,0.0,8.18,415.0,26.71,24.81,25.9,62.0,1004.6,0.0,0.0,calm
0.0,192.6,25.0,0.0,8.18,404.0,26.73,24.83,25.9,62.0,1004.6,0.0,0.0,calm
0.0,193.2,24.94,0.0,8.19,406.0,26.67,24.83,25.9,62.0,1004.6,0.0,0.0,calm
0.0,193.8,25.0,0.06,8.18,420.0,26.67,24.83,25.9,62.0,1004.6,0.0,0.0,calm
0.0,193.9,25.0,0.0,8.18,408.0,26.67,24.81,25.9,61.0,1004.6,0.0,0.0,calm
0.0,193.4,25.0,0.0,8.18,406.0,26.61,24.81,25.9,61.0,1004.6,0.0,0.0,calm
0.0,193.5,24.94,0.0,8.19,410.0,26.61,24.79,25.9,62.0,1004.6,0.0,0.0,calm
0.0,193.5,25.0,0.0,8.18,391.0,26.67,24.81,25.9,62.0,1004.6,0.0,0.0,calm
0.0,193.7,25.0,0.0,8.18,404.0,26.61,24.81,25.9,62.0,1004.6,0.0,0.0,calm
0.0,193.5,24.94,0.0,8.19,424.0,26.65,24.83,25.9,62.0,1004.6,0.0,0.0,calm
0.0,193.5,25.0,0.0,8.18,419.0,26.65,24.83,25.9,62.0,1004.5,0.0,0.0,calm
0.0,193.5,25.0,0.0,8.18,404.0,26.67,24.83,25.8,62.0,1004.6,0.0,0.0,calm
0.0,193.7,25.0,0.06,8.18,430.0,26.65,24.81,25.9,62.0,1004.6,0.0,0.0,calm
0.0,193.5,25.0,0.0,8.18,406.0,26.61,24.81,25.9,63.0,1004.6,0.0,0.0,calm
0.0,193.4,25.0,0.0,8.18,408.0,26.71,24.81,25.9,62.0,1004.6,0.0,0.0,calm
0.0,193.4,25.0,0.0,8.18,407.0,26.65,24.83,25.9,62.0,1004.6,0.0,0.0,calm
0.0,193.3,25.0,0.0,8.18,425.0,26.61,24.77,25.8,62.0,1004.6,0.0,0.0,calm
0.0,193.1,25.0,0.0,8.18,416.0,26.65,24.79,25.8,62.0,1004.7,0.0,0.0,calm
0.0,193.4,24.94,0.0,8.19,417.0,26.65,24.79,25.8,62.0,1004.6,0.0,0.0,calm
0.0,193.2,25.0,0.0,8.18,408.0,26.65,24.81,25.9,61.0,1004.5,0.0,0.0,calm
0.0,193.2,25.0,0.0,8.18,420.0,26.65,24.79,25.8,61.0,1004.7,0.0,0.0,calm
0.0,193.6,25.0,0.0,8.18,433.0,26.65,24.79,25.8,61.0,1004.6,0.0,0.0,calm
0.0,193.6,24.94,0.0,8.19,395.0,26.65,24.81,25.8,61.0,1004.6,0.0,0.0,calm
0.0,193.5,25.0,0.0,8.18,419.0,26.65,24.79,25.8,60.0,1004.6,0.0,0.0,calm
0.0,193.6,24.94,0.06,8.19,411.0,26.65,24.81,25.8,60.0,1004.7,0.0,0.0,calm
90.6,193.6,25.0,0.0,8.18,415.0,26.61,24.79,25.8,61.0,1004.5,0.0,0.0,other
0.0,193.7,25.0,0.0,8.18,411.0,26.59,24.79,25.8,61.0,1004.7,0.0,0.0,calm
0.0,193.6,25.0,0.0,8.18,415.0,26.59,24.79,25.8,61.0,1004.7,0.0,0.0,calm
0.0,193.7,25.0,0.0,8.18,404.0,26.65,24.79,25.8,62.0,1004.7,0.0,0.0,calm
90.63,193.5,25.0,0.0,8.18,404.0,26.65,24.81,25.8,63.0,1004.7,0.0,0.0,other
0.0,193.3,25.0,0.0,8.18,403.0,26.65,24.79,25.8,63.0,1004.6,0.0,0.0,calm
0.0,193.2,24.94,0.0,8.19,390.0,26.61,24.79,25.8,64.0,1004.6,0.0,0.0,calm
0.0,192.3,24.94,0.0,8.19,420.0,26.65,24.83,25.8,64.0,1004.6,0.0,0.0,calm
0.0,190.9,25.0,0.0,8.18,406.0,26.65,24.79,25.8,64.0,1004.6,0.0,0.0,calm
0.0,189.4,25.0,0.0,8.18,410.0,26.67,24.81,25.8,65.0,1004.5,0.0,0.0,calm
0.0,189.4,25.0,0.0,8.18,404.0,26.65,24.81,25.8,65.0,1004.6,0.0,0.0,calm
0.0,189.4,25.0,0.0,8.18,405.0,26.71,24.77,25.8,65.0,1004.7,0.0,0.0,calm
0.0,189.1,25.0,0.0,8.18,420.0,26.71,24.79,25.8,65.0,1004.6,0.0,0.0,calm
0.0,189.3,25.0,0.06,8.18,391.0,26.67,24.79,25.8,65.0,1004.6,0.0,0.0,calm
0.0,188.4,25.0,0.0,8.18,415.0,26.67,24.81,25.8,65.0,1004.7,0.0,0.0,calm
0.0,188.2,24.94,0.0,8.19,405.0,26.65,24.79,25.8,65.0,1004.6,0.0,0.0,calm
0.0,184.9,25.0,0.0,8.18,424.0,26.67,24.81,25.8,65.0,1004.6,0.0,0.0,calm
0.0,185.1,25.0,0.0,8.18,409.0,26.71,24.83,25.8,65.0,1004.7,0.0,0.0,calm
0.0,186.7,25.0,0.06,8.18,430.0,26.71,24.81,25.8,65.0,1004.6,0.0,0.0,calm
0.0,186.7,25.0,0.0,8.18,417.0,26.71,24.81,25.8,65.0,1004.6,0.0,0.0,calm
0.0,186.2,25.0,0.0,8.18,417.0,26.67,24.81,25.8,65.0,1004.7,0.0,0.0,calm
0.0,185.4,25.0,0.0,8.18,404.0,26.67,24.81,25.8,64.0,1004.7,0.0,0.0,calm
0.0,185.2,25.0,0.0,8.18,381.0,26.67,24.83,25.8,64.0,1004.6,0.0,0.0,calm
0.0,186.5,25.0,0.0,8.18,419.0,26.71,24.85,25.8,64.0,1004.6,0.0,0.0,calm
0.0,184.4,25.0,0.0,8.18,430.0,26.79,24.77,25.8,63.0,1004.7,0.0,0.0,calm
0.0,186.0,25.0,0.0,8.18,410.0,26.71,24.81,25.8,63.0,1004.6,0.0,0.0,calm
0.0,192.3,25.0,0.0,8.18,417.0,26.65,24.81,25.8,63.0,1004.6,0.0,0.0,calm
0.0,192.7,24.94,0.0,8.19,446.0,26.73,24.83,25.8,63.0,1004.6,0.0,0.0,calm
0.0,192.6,25.0,0.0,8.18,405.0,26.71,24.79,25.8,63.0,1004.7,0.0,0.0,calm
0.0,192.4,25.0,0.06,8.18,409.0,26.73,24.81,25.8,63.0,1004.7,0.0,0.0,calm
0.0,190.0,25.0,0.0,8.18,415.0,26.85,24.81,25.8,63.0,1004.6,0.0,0.0,calm
0.0,191.8,24.94,0.0,8.19,411.0,26.77,24.79,25.8,62.0,1004.6,0.0,0.0,calm
0.0,192.2,25.0,0.0,8.18,425.0,26.77,24.81,25.8,62.0,1004.6,0.0,0.0,calm
0.0,191.4,25.0,0.0,8.18,402.0,26.71,24.79,25.8,62.0,1004.7,0.0,0.0,calm
0.0,192.0,25.0,0.0,8.18,394.0,26.77,24.83,25.8,62.0,1004.6,0.0,0.0,calm
0.0,192.8,24.94,0.0,8.19,407.0,26.71,24.81,25.8,61.0,1004.7,0.0,0.0,calm
0.0,192.9,25.0,0.06,8.18,409.0,26.71,24.83,25.8,61.0,1004.6,0.0,0.0,calm
0.0,192.9,25.0,0.06,8.18,425.0,26.71,24.81,25.8,61.0,1004.7,0.0,0.0,calm
0.0,192.8,25.0,0.0,8.18,419.0,26.71,24.81,25.8,61.0,1004.6,0.0,0.0,calm
0.0,192.7,25.0,0.0,8.18,402.0,26.71,24.81,25.8,61.0,1004.6,0.0,0.0,calm
0.0,189.4,25.0,0.06,8.18,404.0,26.71,24.79,25.8,61.0,1004.6,0.0,0.0,calm
0.0,189.8,25.0,0.0,8.18,403.0,26.71,24.79,25.8,61.0,1004.6,0.0,0.0,calm
0.0,190.0,25.0,0.0,8.18,419.0,26.67,24.79,25.8,61.0,1004.6,0.0,0.0,calm
0.0,189.8,25.0,0.0,8.18,432.0,26.71,24.81,25.8,61.0,1004.6,0.0,0.0,calm
0.0,189.4,25.0,0.0,8.18,407.0,26.71,24.79,25.8,61.0,1004.6,0.0,0.0,calm
0.0,192.2,25.0,0.0,8.18,410.0,26.73,24.81,25.8,61.0,1004.6,0.0,0.0,calm
0.0,192.3,25.0,0.0,8.18,395.0,26.71,24.79,25.8,61.0,1004.6,0.0,0.0,calm
0.0,192.0,25.0,0.0,8.18,446.0,26.65,24.75,25.8,61.0,1004.6,0.0,0.0,calm
0.0,192.2,25.0,0.0,8.18,395.0,26.71,24.79,25.8,61.0,1004.6,0.0,0.0,calm
0.0,188.8,25.0,0.0,8.18,394.0,26.73,24.81,25.8,61.0,1004.6,0.0,0.0,calm
0.0,190.3,24.94,0.0,8.19,410.0,26.71,24.83,25.8,61.0,1004.6,0.0,0.0,calm
0.0,190.9,25.0,0.0,8.18,421.0,26.71,24.79,25.8,61.0,1004.7,0.0,0.0,calm
0.0,188.8,25.0,0.0,8.18,402.0,26.77,24.83,25.8,61.0,1004.6,0.0,0.0,calm
0.0,192.2,25.0,0.0,8.18,417.0,26.71,24.81,25.8,62.0,1004.7,0.0,0.0,calm
0.0,192.0,25.0,0.0,8.18,431.0,26.73,24.81,25.8,62.0,1004.7,0.0,0.0,calm
0.0,189.4,25.0,0.0,8.18,402.0,26.71,24.81,25.8,62.0,1004.6,0.0,0.0,calm
0.0,189.7,25.0,0.0,8.18,393.0,26.71,24.79,25.8,62.0,1004.7,0.0,0.0,calm
0.0,189.3,25.0,0.0,8.18,394.0,26.77,24.79,25.8,63.0,1004.6,0.0,0.0,calm
0.0,188.3,24.94,0.0,8.19,405.0,26.77,24.81,25.8,63.0,1004.6,0.0,0.0,calm
0.0,188.9,25.0,0.06,8.18,402.0,26.87,24.81,25.8,63.0,1004.7,0.0,0.0,calm
0.0,188.6,25.0,0.0,8.18,431.0,26.85,24.81,25.8,62.0,1004.7,0.0,0.0,calm
0.0,188.8,25.0,0.0,8.18,418.0,26.93,24.81,25.8,62.0,1004.6,0.0,0.0,calm
0.0,188.6,25.0,0.06,8.18,410.0,26.99,24.79,25.8,62.0,1004.7,0.0,0.0,calm
74.58,123.2,25.0,-0.06,8.18,418.0,28.59,24.83,25.8,62.0,1004.6,0.0,0.0,other
0.0,145.6,25.0,0.0,8.18,404.0,28.37,24.79,25.8,63.0,1004.6,0.0,0.0,calm
0.0,178.0,25.0,0.0,8.18,402.0,27.53,24.81,25.8,63.0,1004.6,0.0,0.0,calm
0.0,180.0,25.0,-0.06,8.18,420.0,27.23,24.83,25.8,63.0,1004.7,0.0,0.0,calm
0.0,182.0,25.0,0.0,8.18,409.0,27.41,24.81,25.8,62.0,1004.6,0.0,0.0,calm
0.0,173.3,25.0,0.0,8.18,404.0,27.55,24.83,25.8,62.0,1004.6,0.0,0.0,calm
0.0,180.3,25.0,-0.06,8.18,407.0,27.75,24.83,25.8,61.0,1004.6,0.0,0.0,calm
0.0,178.8,25.0,0.0,8.18,405.0,27.53,24.83,25.8,61.0,1004.6,0.0,0.0,calm
0.0,165.8,25.0,0.0,8.18,411.0,28.19,24.83,25.8,61.0,1004.6,0.0,0.0,calm
0.0,155.6,25.0,0.0,8.18,393.0,28.07,24.81,25.8,60.0,1004.5,0.0,0.0,calm
0.0,125.3,25.0,0.0,8.18,411.0,28.13,24.83,25.8,60.0,1004.6,0.0,0.0,calm
0.0,129.0,24.94,0.0,8.19,403.0,27.75,24.83,25.8,60.0,1004.6,0.0,0.0,calm
0.0,186.1,24.94,0.06,8.19,404.0,26.93,24.85,25.8,60.0,1004.6,0.0,0.0,calm
0.0,185.8,25.0,0.0,8.18,417.0,26.97,24.81,25.8,60.0,1004.7,0.0,0.0,calm
0.0,185.8,25.0,0.0,8.18,402.0,27.05,24.85,25.8,59.0,1004.6,0.0,0.0,calm
0.0,185.5,25.0,0.0,8.18,382.0,27.21,24.85,25.8,60.0,1004.5,0.0,0.0,calm
0.0,186.3,25.0,0.06,8.18,393.0,27.15,24.83,25.8,60.0,1004.6,0.0,0.0,calm
0.0,185.1,25.0,0.0,8.18,382.0,27.17,24.83,25.8,61.0,1004.6,0.0,0.0,calm
132.07,185.0,25.0,0.0,8.18,386.0,27.15,24.85,25.8,61.0,1004.7,0.0,0.0,other
0.0,184.4,25.0,0.06,8.18,377.0,27.03,24.85,25.8,61.0,1004.7,0.0,0.0,calm
0.0,184.6,25.0,0.0,8.18,367.0,27.11,24.85,25.8,61.0,1004.6,0.0,0.0,calm
0.0,185.5,25.0,0.0,8.18,379.0,26.93,24.83,25.8,61.0,1004.6,0.0,0.0,calm
0.0,185.7,25.0,0.0,8.18,391.0,27.03,24.89,25.8,61.0,1004.6,0.0,0.0,calm
110.77,185.1,25.0,0.0,8.18,391.0,27.09,24.83,25.8,61.0,1004.6,0.0,0.0,other
0.0,185.8,25.0,0.0,8.18,396.0,27.03,24.85,25.8,61.0,1004.6,0.0,0.0,calm
0.0,187.3,24.94,0.0,8.19,372.0,26.93,24.85,25.8,61.0,1004.6,0.0,0.0,calm
0.0,186.9,25.0,0.0,8.18,385.0,26.93,24.85,25.8,61.0,1004.5,0.0,0.0,calm
0.0,186.6,25.0,0.0,8.25,391.0,26.97,24.87,25.8,61.0,nan,0.0,0.0,calm
74.31,187.0,25.0,0.0,8.25,391.0,26.93,24.85,25.8,61.0,nan,0.0,0.0,other
0.0,186.6,25.0,0.0,8.25,375.0,26.91,24.85,25.8,61.0,nan,0.0,0.0,calm
0.0,186.0,25.0,0.0,8.25,377.0,26.93,24.83,25.8,61.0,nan,0.0,0.0,calm
0.0,186.0,25.0,0.0,8.25,363.0,26.97,24.87,25.8,61.0,nan,0.0,0.0,calm
0.0,185.1,25.0,0.0,8.25,365.0,26.99,24.83,25.8,61.0,nan,0.0,0.0,calm
570.1,163.6,25.0,0.0,8.25,372.0,27.63,24.83,25.8,61.0,nan,0.0,0.0,other
0.0,-15390.7,25.0,0.0,8.25,377.0,30.63,24.99,25.9,64.0,nan,0.0,0.0,calm
0.0,185.5,25.0,0.0,8.25,369.0,27.81,25.01,25.9,64.0,nan,0.0,0.0,calm
0.0,185.8,25.0,0.0,8.25,363.0,27.11,24.99,25.9,65.0,nan,0.0,0.0,calm
0.0,185.7,25.0,0.0,8.25,362.0,27.05,25.03,25.9,65.0,nan,0.0,0.0,calm
0.0,187.6,25.0,0.0,8.25,383.0,26.99,25.09,26.1,63.0,nan,0.0,0.0,calm
0.0,187.7,25.0,0.06,8.25,383.0,26.97,25.07,26.1,63.0,nan,0.0,0.0,calm
0.0,187.7,25.0,0.0,8.25,371.0,26.93,25.03,26.1,63.0,nan,0.0,0.0,calm
0.0,187.7,24.94,0.0,8.26,369.0,26.97,25.11,26.1,63.0,nan,0.0,0.0,calm
0.0,187.6,25.0,0.06,8.25,380.0,26.93,25.05,26.1,63.0,nan,0.0,0.0,calm
0.0,186.7,25.0,0.0,8.25,356.0,26.93,25.09,26.1,63.0,nan,0.0,0.0,calm
0.0,173.4,25.0,0.0,8.25,359.0,26.99,25.05,26.1,63.0,nan,0.0,0.0,calm
0.0,166.5,24.94,0.0,8.26,378.0,27.61,25.09,26.1,63.0,nan,0.0,0.0,calm
0.0,157.5,25.0,0.06,8.25,393.0,27.95,25.09,26.1,63.0,nan,0.0,0.0,calm
0.0,187.0,25.0,0.0,8.25,379.0,27.41,25.11,26.1,62.0,nan,0.0,0.0,calm
0.0,187.6,25.0,0.0,8.25,380.0,27.29,25.11,26.0,62.0,nan,0.0,0.0,calm
0.0,187.6,24.94,0.0,8.26,382.0,27.25,25.11,26.0,61.0,nan,0.0,0.0,calm
0.0,162.3,25.0,0.0,8.25,376.0,28.45,25.07,26.0,60.0,nan,0.0,0.0,calm
0.0,158.7,24.94,0.0,8.26,377.0,29.23,25.09,26.0,60.0,nan,0.0,0.0,calm
0.0,130.5,25.0,0.0,8.25,371.0,30.25,25.11,26.0,60.0,nan,0.0,0.0,calm
0.0,104.6,25.0,0.0,8.25,369.0,30.59,25.11,26.0,60.0,nan,0.0,0.0,calm
0.0,154.3,25.0,0.0,8.25,371.0,27.35,25.13,26.0,59.0,nan,0.0,0.0,calm
239.3,79.4,25.0,0.0,8.25,365.0,29.75,25.13,26.1,61.0,nan,0.0,0.0,other
